,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,CabinOrientation,Total_spent
7410,Earth,0,TRAPPIST-1e,21.0,0,90.0,0.0,817.0,0.0,0.0,0,1,Babor,907.0
7411,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7412,Earth,0,TRAPPIST-1e,39.0,0,3030.0,79.0,0.0,0.0,0.0,0,1,Estribor,3109.0
7413,Earth,0,TRAPPIST-1e,28.0,0,589.0,57.0,0.0,0.0,0.0,0,1,Babor,646.0
7414,Earth,0,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,365.0,1216.0,0,1,Babor,1581.0
7415,Europa,0,TRAPPIST-1e,31.0,0,0.0,910.0,58.0,1654.0,1217.0,0,1,Estribor,3839.0
7416,Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Desconocido,0.0
7417,Earth,0,TRAPPIST-1e,41.0,0,84.0,0.0,6.0,811.0,2.0,1,1,Estribor,903.0
7418,Earth,0,TRAPPIST-1e,21.0,0,7.0,0.0,622.0,0.0,0.0,0,3,Babor,629.0
7419,Earth,0,TRAPPIST-1e,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,0,3,Babor,0.0
7420,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
7421,Europa,0,TRAPPIST-1e,36.0,0,0.0,9532.0,0.0,2326.0,461.0,0,2,Estribor,12319.0
7422,Europa,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7423,Earth,0,TRAPPIST-1e,27.0,0,0.0,593.0,0.0,259.0,0.0,0,1,Estribor,852.0
7424,Earth,0,TRAPPIST-1e,40.0,0,580.0,0.0,447.0,6.0,0.0,0,1,Estribor,1033.0
7425,Europa,0,TRAPPIST-1e,41.0,0,0.0,116.0,10705.0,9181.0,10.0,0,1,Babor,20012.0
7426,Europa,1,55 Cancri e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7427,Europa,0,PSO J318.5-22,36.0,1,2.0,6504.0,0.0,98.0,4.0,1,2,Babor,6608.0
7428,Europa,0,TRAPPIST-1e,15.0,0,31.0,804.0,1.0,4732.0,2577.0,0,2,Estribor,8145.0
7429,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7430,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7431,Earth,0,PSO J318.5-22,24.0,0,0.0,0.0,604.0,0.0,91.0,1,1,Babor,695.0
7432,Mars,0,TRAPPIST-1e,28.0,0,1811.0,1.0,57.0,0.0,0.0,0,1,Babor,1869.0
7433,Earth,0,TRAPPIST-1e,47.0,0,0.0,14.0,0.0,2330.0,0.0,0,1,Estribor,2344.0
7434,Origen desconocido,0,TRAPPIST-1e,55.0,0,0.0,1620.0,159.0,0.0,0.0,0,4,Babor,1779.0
7435,Earth,1,TRAPPIST-1e,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7436,Earth,0,55 Cancri e,22.0,0,10.0,0.0,624.0,0.0,85.0,1,4,Babor,719.0
7437,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7438,Mars,0,Destino desconocido,62.0,0,100.0,0.0,38.0,1211.0,0.0,0,2,Estribor,1349.0
7439,Mars,0,TRAPPIST-1e,53.0,0,868.0,0.0,686.0,520.0,24.0,0,2,Estribor,2098.0
7440,Earth,0,55 Cancri e,29.0,0,30.0,0.0,0.0,0.0,780.0,0,1,Estribor,810.0
7441,Earth,0,TRAPPIST-1e,21.0,0,640.0,0.0,144.0,104.0,0.0,0,1,Babor,888.0
7442,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7443,Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7444,Earth,0,TRAPPIST-1e,19.0,0,1.0,7.0,0.0,689.0,0.0,0,1,Babor,697.0
7445,Earth,0,TRAPPIST-1e,14.0,0,0.0,360.0,0.0,25.0,1340.0,0,1,Babor,1725.0
7446,Earth,0,TRAPPIST-1e,21.0,0,691.0,0.0,0.0,0.0,15.0,0,1,Estribor,706.0
7447,Mars,0,TRAPPIST-1e,55.0,0,376.0,0.0,858.0,0.0,31.0,1,1,Estribor,1265.0
7448,Europa,0,55 Cancri e,18.0,0,0.0,3492.0,0.0,506.0,8.0,1,1,Babor,4006.0
7449,Europa,1,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7450,Europa,0,TRAPPIST-1e,35.0,0,0.0,246.0,25.0,42.0,3730.0,0,2,Babor,4043.0
7451,Origen desconocido,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7452,Europa,0,TRAPPIST-1e,27.0,0,0.0,2318.0,1127.0,2423.0,115.0,0,2,Babor,5983.0
7453,Europa,0,TRAPPIST-1e,28.82793046746535,0,0.0,36.0,89.0,948.0,927.0,0,2,Babor,2000.0
7454,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7455,Earth,0,TRAPPIST-1e,24.0,0,24.0,174.0,0.0,509.0,15.0,0,2,Babor,722.0
7456,Earth,0,TRAPPIST-1e,22.0,0,31.0,0.0,1.0,25.0,757.0,0,2,Babor,814.0
7457,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Babor,0.0
7458,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7459,Europa,1,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Desconocido,0.0
7460,Mars,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7461,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7462,Mars,0,TRAPPIST-1e,23.0,0,649.0,0.0,622.0,0.0,0.0,1,4,Babor,1271.0
7463,Mars,0,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7464,Earth,0,TRAPPIST-1e,18.0,0,1969.0,0.0,310.0,0.0,0.0,1,1,Babor,2279.0
7465,Mars,0,TRAPPIST-1e,21.0,0,838.0,45.0,455.0,0.0,0.0,0,1,Babor,1338.0
7466,Mars,0,TRAPPIST-1e,40.0,0,3809.0,0.0,21.0,0.0,1.0,0,1,Babor,3831.0
7467,Europa,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7468,Earth,1,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
7469,Earth,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7470,Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7471,Europa,1,55 Cancri e,47.0,1,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7472,Earth,0,PSO J318.5-22,25.0,0,153.0,0.0,0.0,388.0,0.0,0,1,Babor,541.0
7473,Europa,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Desconocido,0.0
7474,Earth,0,TRAPPIST-1e,39.0,0,17.0,334.0,708.0,17.0,366.0,0,1,Babor,1442.0
7475,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7476,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7477,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7478,Mars,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7479,Mars,1,55 Cancri e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7480,Earth,0,55 Cancri e,22.0,0,0.0,15.0,0.0,548.0,124.0,0,3,Estribor,687.0
7481,Earth,1,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7482,Earth,0,TRAPPIST-1e,35.0,0,676.0,0.0,0.0,0.0,40.0,0,3,Estribor,716.0
7483,Earth,0,TRAPPIST-1e,22.0,0,0.0,1145.0,0.0,0.0,371.0,0,1,Estribor,1516.0
7484,Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,1.0,886.0,0.0,0,2,Babor,887.0
7485,Earth,0,PSO J318.5-22,24.0,0,0.0,0.0,92.0,1492.0,0.0,1,2,Babor,1584.0
7486,Europa,0,TRAPPIST-1e,59.0,0,0.0,2593.0,0.0,98.0,0.0,1,1,Estribor,2691.0
7487,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7488,Mars,0,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Estribor,0.0
7489,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7490,Earth,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7491,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7492,Europa,0,TRAPPIST-1e,36.0,0,0.0,244.0,0.0,5432.0,2302.0,0,3,Estribor,7978.0
7493,Europa,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7494,Earth,0,TRAPPIST-1e,15.0,0,0.0,10.0,0.0,595.0,381.0,0,1,Estribor,986.0
7495,Earth,0,TRAPPIST-1e,54.0,0,0.0,0.0,5.0,1268.0,26.0,0,1,Estribor,1299.0
7496,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7497,Earth,0,TRAPPIST-1e,22.0,0,668.0,79.0,0.0,0.0,1.0,0,1,Babor,748.0
7498,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
7499,Europa,0,TRAPPIST-1e,14.0,0,0.0,4545.0,271.0,199.0,1377.0,1,2,Babor,6392.0
7500,Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7501,Earth,0,TRAPPIST-1e,73.0,0,16.0,0.0,722.0,2.0,89.0,0,1,Estribor,829.0
7502,Europa,0,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7503,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7504,Earth,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Estribor,0.0
7505,Earth,0,55 Cancri e,27.0,0,31.0,225.0,331.0,0.0,14.0,0,2,Estribor,601.0
7506,Earth,0,TRAPPIST-1e,31.0,0,779.0,0.0,3.0,57.0,0.0,0,1,Estribor,839.0
7507,Earth,1,PSO J318.5-22,26.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
7508,Europa,1,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7509,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7510,Europa,1,Destino desconocido,40.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7511,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Estribor,0.0
7512,Mars,0,Destino desconocido,52.0,0,1222.0,2.0,74.0,0.0,0.0,0,2,Estribor,1298.0
7513,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7514,Earth,0,TRAPPIST-1e,51.0,0,172.0,350.0,0.0,16.0,1005.0,0,2,Estribor,1543.0
7515,Earth,0,TRAPPIST-1e,35.0,0,0.0,0.0,62.0,0.0,891.0,0,2,Estribor,953.0
7516,Earth,0,TRAPPIST-1e,14.0,0,0.0,476.0,249.0,177.0,0.0,0,1,Estribor,902.0
7517,Europa,1,55 Cancri e,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7518,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7519,Origen desconocido,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
7520,Europa,0,55 Cancri e,45.0,0,5.0,17901.0,0.0,79.0,281.0,1,4,Estribor,18266.0
7521,Europa,0,TRAPPIST-1e,29.0,0,0.0,1408.0,0.0,408.0,1.0,1,4,Estribor,1817.0
7522,Europa,0,TRAPPIST-1e,39.0,1,1.0,392.0,64.0,148.0,1367.0,1,4,Estribor,1972.0
7523,Europa,1,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
7524,Earth,1,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7525,Earth,0,TRAPPIST-1e,22.0,0,6.0,21.0,0.0,782.0,0.0,0,1,Babor,809.0
7526,Earth,0,PSO J318.5-22,30.0,0,0.0,34.0,143.0,275.0,0.0,0,3,Estribor,452.0
7527,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Desconocido,0.0
7528,Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7529,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Estribor,0.0
7530,Earth,0,PSO J318.5-22,18.0,0,0.0,0.0,0.0,1.0,335.0,0,2,Estribor,336.0
7531,Mars,0,TRAPPIST-1e,29.0,0,1544.0,1.0,206.0,0.0,0.0,0,1,Babor,1751.0
7532,Mars,0,55 Cancri e,52.0,0,0.0,0.0,262.0,1425.0,571.0,0,1,Estribor,2258.0
7533,Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,846.0,59.0,0.0,0,1,Estribor,905.0
7534,Europa,0,TRAPPIST-1e,54.0,0,0.0,793.0,0.0,87.0,1567.0,0,2,Babor,2447.0
7535,Europa,0,TRAPPIST-1e,28.0,0,40.0,9012.0,0.0,111.0,551.0,1,2,Babor,9714.0
7536,Europa,1,TRAPPIST-1e,65.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7537,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7538,Earth,0,TRAPPIST-1e,29.0,0,12.0,2.0,0.0,432.0,1548.0,0,1,Babor,1994.0
7539,Origen desconocido,0,TRAPPIST-1e,20.0,0,0.0,38.0,0.0,0.0,1779.0,0,1,Babor,1817.0
7540,Mars,0,TRAPPIST-1e,39.0,0,1369.0,259.0,960.0,1.0,29.0,0,2,Estribor,2618.0
7541,Mars,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7542,Earth,0,TRAPPIST-1e,20.0,0,0.0,25.0,0.0,11.0,0.0,0,1,Estribor,36.0
7543,Mars,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Desconocido,0.0
7544,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7545,Mars,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Estribor,0.0
7546,Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7547,Earth,0,55 Cancri e,32.0,0,1.0,0.0,0.0,9.0,663.0,0,1,Babor,673.0
7548,Earth,0,TRAPPIST-1e,20.0,0,0.0,52.0,0.0,110.0,614.0,0,1,Estribor,776.0
7549,Europa,1,55 Cancri e,60.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7550,Earth,0,TRAPPIST-1e,53.0,0,0.0,0.0,716.0,0.0,0.0,1,1,Estribor,716.0
7551,Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7552,Europa,0,55 Cancri e,35.0,0,0.0,5500.0,0.0,180.0,3173.0,0,2,Estribor,8853.0
7553,Earth,0,55 Cancri e,19.0,0,355.0,0.0,0.0,0.0,284.0,0,1,Estribor,639.0
7554,Europa,0,55 Cancri e,43.0,0,1.0,2060.0,0.0,1.0,2764.0,0,2,Babor,4826.0
7555,Europa,0,55 Cancri e,29.0,0,2686.0,0.0,0.0,2854.0,2553.0,0,2,Babor,8093.0
7556,Earth,0,TRAPPIST-1e,20.0,0,721.0,122.0,0.0,0.0,0.0,0,1,Babor,843.0
7557,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,134.0,1931.0,0.0,0,1,Babor,2065.0
7558,Earth,0,PSO J318.5-22,21.0,0,505.0,0.0,0.0,0.0,110.0,1,1,Estribor,615.0
7559,Europa,0,55 Cancri e,39.0,0,2.0,15450.0,336.0,1.0,904.0,1,1,Babor,16693.0
7560,Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Babor,0.0
7561,Earth,0,55 Cancri e,20.0,0,1842.0,0.0,0.0,0.0,0.0,1,2,Babor,1842.0
7562,Earth,0,TRAPPIST-1e,18.0,0,595.0,134.0,7.0,0.0,0.0,0,1,Babor,736.0
7563,Europa,0,TRAPPIST-1e,31.0,0,0.0,745.0,0.0,6688.0,2161.0,0,1,Babor,9594.0
7564,Earth,0,PSO J318.5-22,35.0,0,635.0,3.0,0.0,0.0,25.0,0,1,Estribor,663.0
7565,Earth,1,PSO J318.5-22,44.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7566,Europa,0,TRAPPIST-1e,62.0,0,33.0,3518.0,0.0,394.0,0.0,1,1,Babor,3945.0
7567,Mars,0,TRAPPIST-1e,23.0,0,1.0,0.0,11.0,0.0,2336.0,0,2,Babor,2348.0
7568,Mars,0,TRAPPIST-1e,23.0,1,3.0,0.0,0.0,1677.0,0.0,0,2,Babor,1680.0
7569,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,1761.0,0.0,36.0,1,1,Babor,1797.0
7570,Earth,0,TRAPPIST-1e,29.0,0,18.0,7.0,0.0,0.0,779.0,0,1,Babor,804.0
7571,Europa,0,TRAPPIST-1e,31.0,0,0.0,4655.0,135.0,2075.0,402.0,1,3,Estribor,7267.0
7572,Europa,1,55 Cancri e,33.0,1,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7573,Europa,0,TRAPPIST-1e,41.0,0,0.0,3216.0,0.0,433.0,517.0,0,3,Estribor,4166.0
7574,Europa,0,TRAPPIST-1e,60.0,0,19.0,7316.0,0.0,0.0,1781.0,1,1,Babor,9116.0
7575,Europa,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7576,Europa,0,TRAPPIST-1e,69.0,1,0.0,269.0,0.0,190.0,9033.0,0,4,Babor,9492.0
7577,Europa,0,55 Cancri e,44.0,0,9.0,2311.0,0.0,633.0,1.0,1,4,Babor,2954.0
7578,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7579,Europa,0,55 Cancri e,26.0,0,0.0,11598.0,0.0,3.0,386.0,1,4,Babor,11987.0
7580,Earth,0,TRAPPIST-1e,30.0,0,4.0,0.0,442.0,2441.0,0.0,0,1,Babor,2887.0
7581,Mars,0,TRAPPIST-1e,34.0,0,81.0,0.0,492.0,122.0,0.0,0,1,Babor,695.0
7582,Earth,0,PSO J318.5-22,18.0,0,0.0,0.0,15.0,570.0,84.0,0,1,Babor,669.0
7583,Earth,1,55 Cancri e,49.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7584,Earth,0,PSO J318.5-22,71.0,0,48.0,43.0,0.0,78.0,534.0,0,1,Babor,703.0
7585,Earth,0,PSO J318.5-22,19.0,0,150.0,605.0,0.0,0.0,1.0,0,1,Estribor,756.0
7586,Earth,0,PSO J318.5-22,23.0,0,90.0,4.0,0.0,7.0,588.0,0,1,Estribor,689.0
7587,Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7588,Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
7589,Mars,0,55 Cancri e,28.0,0,49.0,0.0,0.0,2.0,1136.0,0,1,Babor,1187.0
7590,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7591,Europa,0,TRAPPIST-1e,24.0,0,0.0,809.0,0.0,4928.0,143.0,0,3,Estribor,5880.0
7592,Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7593,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
7594,Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Estribor,0.0
7595,Earth,0,55 Cancri e,20.0,0,6.0,1119.0,0.0,24.0,13.0,1,3,Estribor,1162.0
7596,Earth,0,55 Cancri e,20.0,0,97.0,279.0,0.0,301.0,39.0,0,3,Estribor,716.0
7597,Europa,0,55 Cancri e,36.0,0,0.0,4260.0,0.0,0.0,1678.0,1,1,Babor,5938.0
7598,Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7599,Europa,0,55 Cancri e,58.0,0,0.0,226.0,0.0,5481.0,0.0,0,3,Estribor,5707.0
7600,Europa,0,TRAPPIST-1e,37.0,0,79.0,218.0,0.0,442.0,659.0,1,3,Estribor,1398.0
7601,Europa,0,TRAPPIST-1e,26.0,0,0.0,13.0,0.0,3803.0,3557.0,0,3,Estribor,7373.0
7602,Earth,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
7603,Earth,0,TRAPPIST-1e,44.0,0,0.0,903.0,0.0,0.0,0.0,0,1,Babor,903.0
7604,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7605,Earth,1,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Desconocido,0.0
7606,Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Babor,0.0
7607,Earth,0,TRAPPIST-1e,24.0,0,381.0,925.0,342.0,0.0,642.0,0,5,Babor,2290.0
7608,Earth,0,55 Cancri e,27.0,0,3.0,13.0,0.0,0.0,788.0,0,5,Babor,804.0
7609,Earth,0,TRAPPIST-1e,39.0,0,44.0,1620.0,0.0,6.0,0.0,0,5,Babor,1670.0
7610,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Estribor,0.0
7611,Earth,0,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Estribor,0.0
7612,Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Estribor,0.0
7613,Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7614,Mars,0,TRAPPIST-1e,27.0,0,831.0,0.0,0.0,867.0,20.0,0,1,Babor,1718.0
7615,Europa,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
7616,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
7617,Europa,0,TRAPPIST-1e,60.0,0,0.0,5998.0,0.0,4794.0,8.0,0,2,Babor,10800.0
7618,Earth,0,TRAPPIST-1e,18.0,0,0.0,297.0,0.0,588.0,23.0,0,1,Babor,908.0
7619,Earth,1,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
7620,Earth,0,TRAPPIST-1e,25.0,0,11.0,780.0,0.0,0.0,0.0,1,1,Babor,791.0
7621,Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7622,Earth,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
7623,Earth,0,TRAPPIST-1e,18.0,0,0.0,17.0,5.0,0.0,712.0,1,1,Estribor,734.0
7624,Europa,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7625,Europa,0,TRAPPIST-1e,13.0,0,0.0,3680.0,0.0,1529.0,3854.0,0,4,Babor,9063.0
7626,Europa,0,TRAPPIST-1e,28.0,0,0.0,3317.0,77.0,0.0,130.0,1,4,Babor,3524.0
7627,Europa,0,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7628,Earth,0,TRAPPIST-1e,20.0,0,0.0,142.0,0.0,3528.0,92.0,0,4,Babor,3762.0
7629,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Desconocido,0.0
7630,Earth,0,TRAPPIST-1e,42.0,0,18.0,5.0,470.0,356.0,57.0,0,4,Babor,906.0
7631,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
7632,Earth,0,TRAPPIST-1e,18.0,0,0.0,508.0,0.0,44.0,257.0,0,1,Babor,809.0
7633,Earth,1,PSO J318.5-22,26.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
7634,Mars,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7635,Mars,1,PSO J318.5-22,49.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
7636,Mars,0,TRAPPIST-1e,19.0,0,691.0,0.0,10.0,561.0,25.0,0,3,Estribor,1287.0
7637,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
7638,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
7639,Earth,0,PSO J318.5-22,53.0,0,90.0,29.0,102.0,244.0,56.0,0,1,Babor,521.0
7640,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
7641,Earth,0,55 Cancri e,39.0,0,1663.0,0.0,262.0,229.0,0.0,0,6,Estribor,2154.0
7642,Earth,0,TRAPPIST-1e,45.0,0,0.0,0.0,2778.0,1910.0,0.0,0,6,Estribor,4688.0
7643,Earth,1,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
7644,Earth,0,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
7645,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,6,Estribor,0.0
7646,Mars,0,TRAPPIST-1e,40.0,0,953.0,0.0,356.0,0.0,0.0,0,1,Babor,1309.0
